attempt_id,trip_id,user_id,direction,rail_id,cohort_id,source_country,entity_type,stay_days,lifecycle_stage,mcc_code,mcc_desc,psp_id,issuer_id,terminal_type,wallet_state,value_tier,ticket_inr,currency,date,cohort_week,attempt_number,is_repeat,treatment_arm,nba_action_id,nba_channel,nba_cost_inr,tau_true,baseline_propensity_true,h1_kyc_status,h1_kyc_duration_sec,h2_wallet_status,h2_wallet_duration_sec,h3_balance_status,h3_balance_duration_sec,h4_limit_status,h4_limit_duration_sec,h5_merchant_status,h5_merchant_duration_sec,h6_tech_status,h6_tech_duration_sec,h7_departure_refund_status,h7_departure_refund_duration_sec,wallet_balance_at_departure_inr,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,gmv_inr,nipl_revenue_inr,net_contribution_inr
IATT_1e2c5db796,ITRP_7e66864960,INUSR_4694fa6593,IN,R3,I-1,AE,OCI,7,IN_TRIP,5812,Restaurants,BHIM,PPIISSR04,STATIC_QR,FUNDED,LOW,718.16,INR,2026-06-28,2026-W26,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2161,0.5564,drop_kyc_not_completed,62.69,not_reached,15.32,not_reached,0.96,not_reached,2.47,not_reached,2.25,not_reached,1.03,not_reached,1.04,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.73,0.0,0.0,-0.02
IATT_2770a88ca5,ITRP_7e66864960,INUSR_7d0d63e7e9,IN,R3,I-1,AU,FOREIGN_NATIONAL,20,ARRIVAL_D0,5812,Restaurants,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,1697.58,INR,2025-07-16,2025-W29,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.4191,0.5145,success,49.42,success,5.33,success,4.6,success,2.23,success,7.49,success,4.93,not_reached,7.0,0,converted,,,,3.32,1697.58,0.3395,0.3395
IATT_8298955564,ITRP_7e66864960,INUSR_0a7bd01fd4,IN,R5,I-4,OTHER,FOREIGN_NATIONAL,12,ARRIVAL_D0,5411,Grocery/Retail,BHIM,PPIISSR02,POS,FUNDED,MID,2688.21,INR,2025-03-31,2025-W14,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.2868,0.4493,success,48.95,success,8.19,success,0.7,success,0.36,drop_merchant_abandon,12.52,not_reached,0.68,not_reached,0.28,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.47,0.0,0.0,0.0
IATT_59160a5010,ITRP_7e66864960,INUSR_7dcdab44b3,IN,R3,I-1,CA,OCI,13,ARRIVAL_D0,5411,Grocery/Retail,GPAY,PPIISSR02,STATIC_QR,FUNDED,LOW,911.72,INR,2024-11-22,2024-W47,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2235,0.4919,success,24.84,success,9.01,success,1.95,success,0.42,success,14.55,success,4.73,not_reached,3.31,0,converted,,,,1.93,911.72,0.1823,0.1623
IATT_2972ca6890,ITRP_fab4587724,INUSR_1e4cbca8da,IN,R3,I-1,OTHER,OCI,17,POST_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,1144.92,INR,2025-10-01,2025-W40,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2539,0.6419,success,85.9,success,7.71,success,2.67,success,1.88,drop_merchant_abandon,13.96,not_reached,3.3,not_reached,4.07,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.04,0.0,0.0,0.0
IATT_f39d61072e,ITRP_fab4587724,INUSR_9456b1a360,IN,R3,I-1,AE,OCI,19,DEPARTURE,5411,Grocery/Retail,PHONEPE,PPIISSR03,POS,FUNDED,MID,3063.63,INR,2026-03-05,2026-W10,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2332,0.5037,success,19.77,success,7.1,success,2.12,success,1.56,success,14.52,success,1.37,success,7.33,326.76,converted,,,,1.95,3063.63,0.6127,0.5927
IATT_3940c2be1a,ITRP_fab4587724,INUSR_227641da1e,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,12,ARRIVAL_D0,5812,Restaurants,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,2098.96,INR,2025-08-04,2025-W32,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2781,0.6227,drop_kyc_not_completed,63.76,not_reached,16.33,not_reached,1.24,not_reached,2.07,not_reached,12.19,not_reached,0.82,not_reached,5.21,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.6,0.0,0.0,-0.02
IATT_6f19a8b7e9,ITRP_fab4587724,INUSR_90d1e9829c,IN,R3,I-1,BD,OCI,8,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR03,POS,FUNDED,MICRO,432.31,INR,2024-12-08,2024-W49,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1921,0.7256,success,41.27,success,7.09,success,3.0,success,2.06,drop_merchant_abandon,6.94,not_reached,4.34,not_reached,7.92,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.86,0.0,0.0,-0.02
IATT_bc0b100b96,ITRP_36a8c377ec,INUSR_8cd6d3c1da,IN,R3,I-1,MY,FOREIGN_NATIONAL,3,DEPARTURE,5812,Restaurants,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,MID,3879.77,INR,2025-01-20,2025-W04,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2276,0.5338,success,70.41,success,17.61,success,0.85,success,1.44,drop_merchant_abandon,14.86,not_reached,2.2,drop_refund_not_initiated,7.16,4241.18,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.69,0.0,0.0,-0.02
IATT_0e877560ce,ITRP_36a8c377ec,INUSR_02794cee96,IN,R3,I-1,BD,FOREIGN_NATIONAL,8,ARRIVAL_D0,5411,Grocery/Retail,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1040.91,INR,2026-01-14,2026-W03,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.114,0.6883,success,27.23,success,5.83,success,4.96,success,1.93,drop_merchant_abandon,13.33,not_reached,3.76,not_reached,3.0,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.97,0.0,0.0,0.0
IATT_082f3475aa,ITRP_36a8c377ec,INUSR_7bc93acc8c,IN,R4,I-3,AE,NRI,27,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR01,STATIC_QR,FUNDED,LOW,2024.1,INR,2026-02-25,2026-W09,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3765,0.2088,success,31.13,success,3.62,success,4.85,success,0.8,drop_merchant_abandon,13.48,not_reached,1.17,not_reached,5.38,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.39,0.0,0.0,0.0
IATT_a443270d8a,ITRP_36a8c377ec,INUSR_97b5a38f3d,IN,R3,I-1,GB,FOREIGN_NATIONAL,6,IN_TRIP,7011,Hotels,GPAY,PPIISSR03,POS,FUNDED,MID,14246.5,INR,2025-05-25,2025-W21,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1254,0.5017,drop_kyc_not_completed,89.85,not_reached,19.46,not_reached,0.95,not_reached,1.83,not_reached,10.57,not_reached,4.04,not_reached,7.95,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.46,0.0,0.0,0.0
IATT_8b85d69f6a,ITRP_7c9c9d5c8c,INUSR_f7ab439728,IN,R3,I-2,US,FOREIGN_NATIONAL,5,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR02,DYNAMIC_QR,UNLOADED,MID,12964.22,INR,2026-03-14,2026-W11,3,True,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.2006,0.4062,drop_kyc_not_completed,75.33,not_reached,13.96,not_reached,2.48,not_reached,1.15,not_reached,4.03,not_reached,4.52,not_reached,3.65,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.81,0.0,0.0,0.0
IATT_c29c9491a1,ITRP_7c9c9d5c8c,INUSR_205d3ad2cf,IN,R3,I-1,OTHER,OCI,12,DEPARTURE,5411,Grocery/Retail,BHIM,PPIISSR04,POS,UNLOADED,LOW,669.21,INR,2026-06-25,2026-W26,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1388,0.7272,success,10.85,drop_wallet_not_loaded,3.66,not_reached,2.76,not_reached,2.89,not_reached,14.54,not_reached,1.22,drop_refund_not_initiated,4.93,3090.27,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.13,0.0,0.0,-0.02
IATT_999d53053e,ITRP_7c9c9d5c8c,INUSR_966f0583bb,IN,R4,I-3,AU,NRI,14,ARRIVAL_D0,5812,Restaurants,GPAY,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,1112.71,INR,2024-11-02,2024-W44,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3536,0.5445,success,67.31,success,12.42,success,1.87,success,0.39,success,4.17,success,1.37,not_reached,6.53,0,converted,,,,3.29,1112.71,0.2225,0.2225
IATT_c6a98042ac,ITRP_7c9c9d5c8c,INUSR_2c46986271,IN,R3,I-2,AU,OCI,4,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR05,DYNAMIC_QR,UNLOADED,MICRO,446.18,INR,2025-11-03,2025-W45,2,True,CONTROL,ACT_LOAD_AHEAD,in_app,0.0,0.0349,0.649,success,8.73,drop_wallet_not_loaded,15.03,not_reached,4.87,not_reached,0.97,not_reached,2.32,not_reached,4.87,not_reached,1.18,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.34,0.0,0.0,0.0
IATT_35b0f233a1,ITRP_7ce437a4f0,INUSR_3be91e4fe2,IN,R3,I-1,US,OCI,24,DEPARTURE,5411,Grocery/Retail,BHIM,PPIISSR03,POS,FUNDED,LOW,1317.76,INR,2026-07-31,2026-W31,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.0428,0.753,drop_kyc_not_completed,7.89,not_reached,16.26,not_reached,4.59,not_reached,2.23,not_reached,9.05,not_reached,1.2,drop_refund_not_initiated,7.74,363.91,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.73,0.0,0.0,-0.02
IATT_630ca8ce6b,ITRP_7ce437a4f0,INUSR_d5c63ff7de,IN,R3,I-2,CA,FOREIGN_NATIONAL,1,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR03,POS,FUNDED,MID,10863.07,INR,2025-03-16,2025-W11,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.3056,0.6693,success,15.98,success,16.17,success,2.96,success,0.66,success,9.95,success,1.97,not_reached,4.15,0,converted,,,,2.64,10863.07,2.1726,2.1726
IATT_7d0c2024d1,ITRP_7ce437a4f0,INUSR_9dbd9347fa,IN,R3,I-1,FR,FOREIGN_NATIONAL,6,IN_TRIP,5812,Restaurants,BHIM,PPIISSR01,STATIC_QR,FUNDED,LOW,1089.86,INR,2024-11-21,2024-W47,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2105,0.7361,success,77.14,success,14.5,success,4.27,success,1.72,drop_merchant_abandon,4.41,not_reached,3.78,not_reached,4.2,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.17,0.0,0.0,0.0
IATT_561ef1ab16,ITRP_7ce437a4f0,INUSR_dcfe5963d7,IN,R4,I-3,GB,NRI,12,ARRIVAL_D0,4121,Transport/Taxi,BHIM,PPIISSR02,STATIC_QR,UNLOADED,MICRO,320.5,INR,2025-12-23,2025-W52,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.1266,0.8082,success,68.02,drop_wallet_not_loaded,15.77,not_reached,4.34,not_reached,1.54,not_reached,7.94,not_reached,3.46,not_reached,0.03,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.58,0.0,0.0,0.0
IATT_8c74ba243b,ITRP_66f60e04b5,INUSR_b5d27ae30e,IN,R3,I-1,US,FOREIGN_NATIONAL,8,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR01,DYNAMIC_QR,FUNDED,MID,7846.34,INR,2026-03-06,2026-W10,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1547,0.6833,success,67.55,success,8.51,success,3.19,success,0.83,success,3.43,success,1.51,not_reached,4.85,0,converted,,,,3.19,7846.34,1.5693,1.5493
IATT_a53690588b,ITRP_66f60e04b5,INUSR_17e138b419,IN,R3,I-1,LK,FOREIGN_NATIONAL,8,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR03,DYNAMIC_QR,FUNDED,MID,6264.51,INR,2025-08-10,2025-W32,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2978,0.6791,success,88.48,success,11.8,success,2.18,success,1.43,success,2.24,success,0.53,not_reached,2.84,0,converted,,,,3.42,6264.51,1.2529,1.2329
IATT_7c1631705c,ITRP_66f60e04b5,INUSR_6d2d1ad6e3,IN,R3,I-1,US,OCI,4,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,1406.88,INR,2025-06-06,2025-W23,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2658,0.5473,success,25.97,success,3.83,success,0.7,success,2.0,success,13.26,success,1.7,not_reached,1.47,0,converted,,,,1.15,1406.88,0.2814,0.2614
IATT_ffaa00f93c,ITRP_66f60e04b5,INUSR_398f209cab,IN,R3,I-1,DE,OCI,8,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,2432.14,INR,2025-06-04,2025-W23,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.3834,0.5072,success,81.92,success,5.23,success,1.45,success,1.03,success,2.16,success,1.18,not_reached,0.92,0,converted,,,,2.86,2432.14,0.4864,0.4664
IATT_158e548d85,ITRP_678ad5e10e,INUSR_b42ef9acb6,IN,R3,I-1,US,FOREIGN_NATIONAL,18,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR05,STATIC_QR,FUNDED,LOW,1023.91,INR,2025-11-13,2025-W46,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.45,0.3337,success,45.04,success,19.26,success,4.56,success,0.48,success,3.38,success,3.36,not_reached,1.4,0,converted,,,,3.0,1023.91,0.2048,0.2048
IATT_90a1a08371,ITRP_678ad5e10e,INUSR_3148070d81,IN,R3,I-1,MY,OCI,9,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR02,STATIC_QR,FUNDED,LOW,796.78,INR,2024-09-04,2024-W36,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.228,0.5118,drop_kyc_not_completed,25.79,not_reached,6.42,not_reached,1.8,not_reached,1.51,not_reached,2.62,not_reached,2.45,not_reached,7.83,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.19,0.0,0.0,-0.02
IATT_4527bfa38a,ITRP_678ad5e10e,INUSR_ab67bb1728,IN,R3,I-1,LK,OCI,5,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,POS,UNLOADED,LOW,989.77,INR,2026-04-21,2026-W17,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.3169,0.2684,success,80.55,drop_wallet_not_loaded,11.92,not_reached,1.37,not_reached,1.71,not_reached,2.69,not_reached,1.77,not_reached,4.06,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.0,0.0,0.0,0.0
IATT_5810f43e80,ITRP_678ad5e10e,INUSR_80de77094e,IN,R3,I-1,LK,FOREIGN_NATIONAL,7,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,MID,2615.39,INR,2025-05-07,2025-W19,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.027,0.899,success,79.24,success,5.65,success,4.02,success,1.17,success,8.02,success,0.56,not_reached,6.92,0,converted,,,,3.14,2615.39,0.5231,0.5031
IATT_2df3c5596b,ITRP_d9821e7411,INUSR_bb4144fed5,IN,R3,I-1,BD,FOREIGN_NATIONAL,1,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1407.19,INR,2026-06-24,2026-W26,3,True,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.15,0.6199,success,63.45,success,3.95,success,4.69,success,0.97,success,5.48,success,4.75,not_reached,5.3,0,converted,,,,2.74,1407.19,0.2814,0.2614
IATT_790de2811e,ITRP_d9821e7411,INUSR_e9b94d332c,IN,R5,I-4,BD,FOREIGN_NATIONAL,22,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR05,DYNAMIC_QR,FUNDED,LOW,1163.84,INR,2026-01-10,2026-W02,2,True,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.1643,0.5882,success,72.02,success,10.82,success,1.5,success,0.54,success,11.41,success,2.88,not_reached,7.42,0,converted,,,,3.08,1163.84,0.2328,0.2328
IATT_c0249b75d8,ITRP_d9821e7411,INUSR_d8e3033463,IN,R3,I-1,US,FOREIGN_NATIONAL,1,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR01,STATIC_QR,FUNDED,MID,2673.97,INR,2024-09-05,2024-W36,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.2844,0.6217,success,12.75,success,12.99,drop_balance_insufficient,3.16,not_reached,1.22,not_reached,11.84,not_reached,0.76,not_reached,2.47,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,1.94,0.0,0.0,-0.02
IATT_44bcb15022,ITRP_d9821e7411,INUSR_52d2186935,IN,R3,I-1,MY,OCI,15,POST_TRIP,5812,Restaurants,BHIM,PPIISSR05,STATIC_QR,FUNDED,LOW,1616.95,INR,2026-03-21,2026-W12,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.0338,0.4775,success,40.57,success,14.36,success,1.84,success,1.95,success,3.47,success,3.42,not_reached,7.23,0,converted,,,,2.17,1616.95,0.3234,0.3034
IATT_f97c488715,ITRP_63bdc20653,INUSR_cfac6edbb7,IN,R3,I-2,OTHER,FOREIGN_NATIONAL,5,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR05,STATIC_QR,FUNDED,MID,3942.13,INR,2025-03-09,2025-W10,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.3678,0.3245,success,35.44,success,13.77,success,4.69,success,1.82,success,13.23,success,4.27,not_reached,6.58,0,converted,,,,2.37,3942.13,0.7884,0.7884
IATT_880aab75d3,ITRP_63bdc20653,INUSR_3e79ef4f9f,IN,R3,I-1,OTHER,OCI,7,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR05,DYNAMIC_QR,FUNDED,MICRO,439.65,INR,2025-05-18,2025-W20,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2012,0.5507,success,77.1,success,11.83,success,2.95,success,1.23,drop_merchant_abandon,14.82,not_reached,0.6,not_reached,5.68,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.21,0.0,0.0,0.0
IATT_4706f39675,ITRP_63bdc20653,INUSR_1660237552,IN,R3,I-1,US,FOREIGN_NATIONAL,10,DEPARTURE,5812,Restaurants,BHIM,PPIISSR03,DYNAMIC_QR,UNLOADED,LOW,910.72,INR,2024-10-17,2024-W42,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.1703,0.4574,success,73.68,success,16.83,success,1.47,success,0.65,success,6.78,success,2.93,drop_refund_not_initiated,0.03,2871.49,converted,,,,2.47,910.72,0.1821,0.1621
IATT_279bf2a724,ITRP_63bdc20653,INUSR_7453999e2e,IN,R3,I-1,GB,OCI,4,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1212.88,INR,2025-09-15,2025-W38,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.233,0.2804,success,11.66,success,10.6,success,4.87,success,2.73,success,14.95,success,2.06,not_reached,7.7,0,converted,,,,2.83,1212.88,0.2426,0.2226
IATT_77aa467fc9,ITRP_4d4b5f00f6,INUSR_b7568593bc,IN,R3,I-1,US,FOREIGN_NATIONAL,8,IN_TRIP,7011,Hotels,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,MID,12714.34,INR,2026-04-29,2026-W18,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1261,0.3897,drop_kyc_not_completed,32.42,not_reached,10.13,not_reached,4.21,not_reached,0.47,not_reached,7.65,not_reached,2.54,not_reached,3.31,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.75,0.0,0.0,0.0
IATT_ab5ed8848a,ITRP_4d4b5f00f6,INUSR_857e7c086a,IN,R3,I-1,AE,FOREIGN_NATIONAL,5,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR01,POS,FUNDED,LOW,1415.07,INR,2024-12-02,2024-W49,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2059,0.4561,drop_kyc_not_completed,17.04,not_reached,12.96,not_reached,1.24,not_reached,2.09,not_reached,12.26,not_reached,2.14,not_reached,4.31,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.13,0.0,0.0,-0.02
IATT_839910dafc,ITRP_4d4b5f00f6,INUSR_96ff737aa8,IN,R3,I-1,BD,FOREIGN_NATIONAL,19,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR05,STATIC_QR,UNLOADED,MID,10260.0,INR,2025-10-02,2025-W40,2,True,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2447,0.6149,success,63.33,drop_wallet_not_loaded,9.59,not_reached,3.72,not_reached,1.97,not_reached,6.8,not_reached,4.86,not_reached,2.59,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,3.32,0.0,0.0,-0.02
IATT_de3cf9881b,ITRP_4d4b5f00f6,INUSR_fa9dc46f8e,IN,R3,I-1,FR,FOREIGN_NATIONAL,2,PRE_TRIP,5947,Gift/Souvenir,PHONEPE,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1340.65,INR,2024-11-01,2024-W44,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1885,0.6461,drop_kyc_not_completed,80.32,not_reached,17.21,not_reached,2.58,not_reached,1.67,not_reached,6.46,not_reached,3.21,not_reached,7.02,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.91,0.0,0.0,0.0
IATT_d83e36352a,ITRP_ba2578858d,INUSR_dca2926fb0,IN,R3,I-2,DE,FOREIGN_NATIONAL,5,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,MID,3888.69,INR,2026-05-30,2026-W22,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.1588,0.4494,drop_kyc_not_completed,80.08,not_reached,17.08,not_reached,4.94,not_reached,1.04,not_reached,13.98,not_reached,4.23,not_reached,7.21,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.49,0.0,0.0,0.0
IATT_81ee135256,ITRP_ba2578858d,INUSR_49085c22af,IN,R3,I-1,DE,OCI,7,DEPARTURE,5411,Grocery/Retail,BHIM,PPIISSR04,STATIC_QR,FUNDED,LOW,2371.33,INR,2026-06-18,2026-W25,2,True,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.45,0.2547,success,56.62,success,2.14,success,1.55,success,0.86,drop_merchant_abandon,13.72,not_reached,4.13,drop_refund_not_initiated,3.1,427.18,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.97,0.0,0.0,0.0
IATT_0004bb8afb,ITRP_ba2578858d,INUSR_16748946ea,IN,R5,I-4,OTHER,OCI,8,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR03,STATIC_QR,FUNDED,LOW,2116.32,INR,2025-07-09,2025-W28,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.45,0.5294,success,46.0,success,17.7,success,3.38,success,1.14,success,7.36,success,1.82,not_reached,3.34,0,converted,,,,2.95,2116.32,0.4233,0.4233
IATT_d310f38813,ITRP_ba2578858d,INUSR_24ab11ee45,IN,R3,I-2,US,FOREIGN_NATIONAL,4,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1004.81,INR,2025-01-12,2025-W02,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.2785,0.6221,success,13.29,success,5.05,drop_balance_insufficient,3.62,not_reached,2.1,not_reached,9.23,not_reached,1.16,not_reached,0.82,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,1.22,0.0,0.0,0.0
IATT_f1c931a6c0,ITRP_83648e78a5,INUSR_7c42f340b0,IN,R4,I-3,SG,NRI,8,ARRIVAL_D0,5411,Grocery/Retail,BHIM,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1446.89,INR,2025-08-30,2025-W35,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.324,0.3761,success,26.98,success,8.3,success,4.23,success,1.97,success,3.94,success,3.4,not_reached,5.02,0,converted,,,,2.47,1446.89,0.2894,0.2894
IATT_a4b1c9a1b0,ITRP_83648e78a5,INUSR_a2a986fe6c,IN,R4,I-3,GB,NRI,27,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR05,POS,FUNDED,LOW,514.65,INR,2025-01-28,2025-W05,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2185,0.4997,success,54.83,success,3.51,success,2.47,success,0.41,success,5.75,success,1.76,not_reached,7.06,0,converted,,,,2.81,514.65,0.1029,0.1029
IATT_8442640fb5,ITRP_83648e78a5,INUSR_39a476d5ea,IN,R3,I-1,AE,OCI,1,IN_TRIP,5812,Restaurants,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,MID,3117.15,INR,2024-12-08,2024-W49,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.1355,0.5735,drop_kyc_not_completed,29.74,not_reached,3.57,not_reached,4.0,not_reached,0.73,not_reached,7.75,not_reached,3.91,not_reached,2.0,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.73,0.0,0.0,-0.02
IATT_23472698e4,ITRP_83648e78a5,INUSR_df35f64821,IN,R5,I-4,OTHER,FOREIGN_NATIONAL,9,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR04,STATIC_QR,FUNDED,MID,4149.33,INR,2025-05-02,2025-W18,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.3996,0.361,success,26.92,success,11.8,success,2.01,success,2.43,success,12.63,success,4.36,not_reached,4.21,0,converted,,,,1.88,4149.33,0.8299,0.8299
