user_id,journey_type,corridor,partner_app,channel,device,date,amount_inr,onboarding_eligibility_status,onboarding_eligibility_duration_sec,beneficiary_merchant_discovery_status,beneficiary_merchant_discovery_duration_sec,quote_fx_acceptance_status,quote_fx_acceptance_duration_sec,authentication_status,authentication_duration_sec,payment_settlement_status,payment_settlement_duration_sec,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,cohort_week,attempt_number,is_repeat,attempt_id
OUT-00291,outbound,India-Bhutan,PhonePe,P2M-QR,Android,2026-05-28,5000.0,success,38.9,success,99.2,success,,success,,success,,converted,,,,59.5,2026-W22,2,True,OUT-00291-A2
OUT-00292,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-05-16,2500.0,success,8.5,success,7.9,drop_technical_fail,7.6,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,37.7,2026-W20,2,True,OUT-00292-A2
OUT-00293,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-06-08,10000.0,success,36.0,success,19.7,success,,success,,success,,converted,,,,106.9,2026-W24,2,True,OUT-00293-A2
OUT-00295,outbound,India-Mauritius,Bank-Native App,P2M-QR,iOS,2026-07-27,5000.0,success,12.3,success,22.4,success,22.1,success,,success,,converted,,,,101.3,2026-W31,2,True,OUT-00295-A2
OUT-00296,outbound,India-Mauritius,GPay,P2M-QR,iOS,2026-06-22,5000.0,success,7.7,success,4.6,success,,success,,success,,converted,,,,151.9,2026-W26,2,True,OUT-00296-A2
OUT-00307,outbound,India-France,PhonePe,P2M-QR,Android,2026-08-04,10000.0,success,8.5,success,16.0,success,19.8,success,,success,,converted,,,,51.6,2026-W32,2,True,OUT-00307-A2
OUT-00309,outbound,India-France,Paytm,P2M-QR,Android,2026-07-08,2500.0,success,6.8,success,7.4,success,2.8,success,,success,,converted,,,,101.9,2026-W28,2,True,OUT-00309-A2
OUT-00310,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-05-21,5000.0,success,3.4,drop_user_abandon,25.4,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,user_abandon,"Incorrect PayNow ID / typo, gave up",73.5,2026-W21,2,True,OUT-00310-A2
OUT-00312,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-06-02,10000.0,success,28.6,success,,success,,success,,success,,converted,,,,91.3,2026-W23,2,True,OUT-00312-A2
OUT-00319,outbound,India-Singapore,Paytm,P2M-QR,iOS,2026-06-01,10000.0,success,1.2,success,45.5,success,55.6,success,,success,,converted,,,,82.1,2026-W23,2,True,OUT-00319-A2
OUT-00323,outbound,India-Nepal,Bank-Native App,P2M-QR,Android,2026-06-30,2500.0,success,8.2,success,0.3,success,,success,,success,,converted,,,,90.5,2026-W27,2,True,OUT-00323-A2
OUT-00328,outbound,India-Nepal,GPay,P2M-QR,iOS,2026-06-07,2500.0,drop_technical_fail,9.0,not_reached,3.8,not_reached,6.8,not_reached,,not_reached,,dropped,onboarding_eligibility,technical_fail,Bank not enabled for corridor,17.6,2026-W23,2,True,OUT-00328-A2
OUT-00330,outbound,India-France,GPay,P2M-QR,iOS,2026-05-17,2500.0,success,13.8,success,,drop_technical_fail,,not_reached,,not_reached,,dropped,quote_fx_acceptance,technical_fail,Quote latency / rate refresh timeout,37.2,2026-W20,2,True,OUT-00330-A2
OUT-00331,outbound,India-Sri Lanka,Paytm,P2P-Linkage,iOS,2026-06-28,5000.0,success,7.9,success,25.7,success,30.2,success,,success,,converted,,,,114.0,2026-W26,2,True,OUT-00331-A2
OUT-00334,outbound,India-Nepal,PhonePe,P2M-QR,Android,2026-06-19,5000.0,success,5.8,success,61.9,success,21.4,success,,success,,converted,,,,75.7,2026-W25,2,True,OUT-00334-A2
OUT-00336,outbound,India-UAE,BHIM,P2M-QR,Android,2026-06-09,2500.0,success,5.3,success,19.6,success,40.4,success,,success,,converted,,,,109.8,2026-W24,2,True,OUT-00336-A2
OUT-00339,outbound,India-UAE,Bank-Native App,P2M-QR,Android,2026-05-22,100000.0,success,13.3,success,19.1,success,11.0,success,,success,,converted,,,,121.1,2026-W21,2,True,OUT-00339-A2
OUT-00343,outbound,India-Bhutan,Paytm,P2M-QR,Android,2026-07-02,2500.0,success,4.4,success,33.3,success,,success,,success,,converted,,,,84.9,2026-W27,2,True,OUT-00343-A2
OUT-00351,outbound,India-Sri Lanka,BHIM,P2M-QR,Android,2026-07-24,10000.0,success,20.6,success,,success,,success,,success,,converted,,,,70.0,2026-W30,2,True,OUT-00351-A2
OUT-00356,outbound,India-Mauritius,GPay,P2P-Linkage,Android,2026-07-02,100000.0,success,21.0,success,6.1,success,19.8,success,,success,,converted,,,,125.9,2026-W27,2,True,OUT-00356-A2
OUT-00359,outbound,India-Mauritius,GPay,P2P-Linkage,iOS,2026-05-18,50000.0,success,2.7,success,5.0,success,,success,,success,,converted,,,,57.9,2026-W21,2,True,OUT-00359-A2
OUT-00369,outbound,India-Mauritius,BHIM,P2M-QR,iOS,2026-05-22,25000.0,success,4.8,success,9.9,success,31.7,success,,success,,converted,,,,59.1,2026-W21,2,True,OUT-00369-A2
OUT-00387,outbound,India-UAE,Bank-Native App,P2P-Linkage,Android,2026-07-23,25000.0,success,8.7,drop_business_decline,47.3,not_reached,,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,business_decline,Corridor not live for this merchant category,17.3,2026-W30,2,True,OUT-00387-A2
OUT-00390,outbound,India-Singapore,GPay,P2M-QR,Android,2026-07-25,10000.0,drop_business_decline,3.8,not_reached,,not_reached,,not_reached,,not_reached,,dropped,onboarding_eligibility,business_decline,FEMA/residency eligibility check failed,8.2,2026-W30,2,True,OUT-00390-A2
OUT-00392,outbound,India-France,Paytm,P2M-QR,Android,2026-06-04,50000.0,success,25.0,success,15.5,success,,success,,success,,converted,,,,64.5,2026-W23,2,True,OUT-00392-A2
OUT-00393,outbound,India-Sri Lanka,GPay,P2P-Linkage,Android,2026-05-17,100000.0,success,12.1,success,18.5,success,13.8,success,,success,,converted,,,,85.2,2026-W20,2,True,OUT-00393-A2
OUT-00394,outbound,India-UAE,BHIM,P2P-Linkage,Android,2026-05-31,2500.0,success,30.4,success,9.5,success,,success,,success,,converted,,,,61.5,2026-W22,2,True,OUT-00394-A2
OUT-00397,outbound,India-UAE,PhonePe,P2M-QR,Android,2026-06-12,10000.0,success,1.8,success,39.4,success,9.0,success,,success,,converted,,,,33.3,2026-W24,2,True,OUT-00397-A2
OUT-00400,outbound,India-France,Bank-Native App,P2M-QR,iOS,2026-05-12,5000.0,success,2.6,success,5.4,success,,success,,success,,converted,,,,106.4,2026-W20,2,True,OUT-00400-A2
OUT-00405,outbound,India-Sri Lanka,PhonePe,P2M-QR,Android,2026-06-29,5000.0,success,5.4,success,8.0,drop_business_decline,,not_reached,,not_reached,,dropped,quote_fx_acceptance,business_decline,Amount exceeds corridor limit,83.4,2026-W27,2,True,OUT-00405-A2
OUT-00407,outbound,India-Singapore,BHIM,P2M-QR,Android,2026-05-13,2500.0,success,15.6,success,34.8,success,18.9,success,10.3,success,14.9,converted,,,,101.2,2026-W20,2,True,OUT-00407-A2
OUT-00408,outbound,India-Bhutan,Bank-Native App,P2M-QR,iOS,2026-05-28,5000.0,success,7.6,success,14.7,success,,success,,success,,converted,,,,112.3,2026-W22,2,True,OUT-00408-A2
OUT-00421,outbound,India-Mauritius,GPay,P2M-QR,Android,2026-07-07,2500.0,success,9.6,success,30.4,drop_user_abandon,,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,43.8,2026-W28,2,True,OUT-00421-A2
OUT-00427,outbound,India-Mauritius,BHIM,P2M-QR,Android,2026-05-09,50000.0,success,43.5,success,5.2,success,17.1,success,20.9,success,4.7,converted,,,,63.3,2026-W19,2,True,OUT-00427-A2
OUT-00430,outbound,India-UAE,PhonePe,P2P-Linkage,Android,2026-07-12,25000.0,success,16.4,success,5.3,success,31.6,success,,success,,converted,,,,90.5,2026-W28,2,True,OUT-00430-A2
OUT-00435,outbound,India-Nepal,Bank-Native App,P2M-QR,iOS,2026-05-11,2500.0,success,9.8,success,49.3,success,8.0,success,,success,,converted,,,,116.8,2026-W20,2,True,OUT-00435-A2
OUT-00447,outbound,India-Sri Lanka,Paytm,P2M-QR,iOS,2026-06-20,10000.0,success,10.2,success,45.7,success,,success,,success,,converted,,,,117.5,2026-W25,2,True,OUT-00447-A2
OUT-00455,outbound,India-Singapore,Bank-Native App,P2P-Linkage,iOS,2026-07-16,5000.0,success,7.3,success,17.2,success,30.2,success,,success,,converted,,,,53.2,2026-W29,2,True,OUT-00455-A2
OUT-00461,outbound,India-Bhutan,Bank-Native App,P2M-QR,Android,2026-05-15,10000.0,success,9.2,success,4.3,success,45.5,success,,success,,converted,,,,112.1,2026-W20,2,True,OUT-00461-A2
OUT-00468,outbound,India-Mauritius,Bank-Native App,P2M-QR,Android,2026-07-23,5000.0,success,12.6,drop_technical_fail,14.0,not_reached,27.4,not_reached,,not_reached,,dropped,beneficiary_merchant_discovery,technical_fail,Merchant QR/scheme not bridged to NIPL,34.7,2026-W30,2,True,OUT-00468-A2
OUT-00469,outbound,India-France,GPay,P2P-Linkage,iOS,2026-05-03,2500.0,success,3.7,success,30.2,success,,success,,drop_business_decline,,dropped,payment_settlement,business_decline,Local PSP rejected settlement,68.2,2026-W18,2,True,OUT-00469-A2
OUT-00472,outbound,India-France,Paytm,P2P-Linkage,iOS,2026-07-26,10000.0,success,11.7,success,49.1,success,6.9,success,,success,,converted,,,,104.1,2026-W30,2,True,OUT-00472-A2
OUT-00478,outbound,India-Mauritius,Paytm,P2M-QR,Android,2026-05-21,5000.0,success,17.6,success,12.9,success,,success,,success,,converted,,,,116.5,2026-W21,2,True,OUT-00478-A2
OUT-00487,outbound,India-Sri Lanka,BHIM,P2M-QR,iOS,2026-07-16,10000.0,success,30.4,success,17.9,success,3.7,success,,success,,converted,,,,79.5,2026-W29,2,True,OUT-00487-A2
OUT-00491,outbound,India-UAE,Paytm,P2P-Linkage,Android,2026-06-29,100000.0,success,31.9,success,22.8,drop_user_abandon,12.9,not_reached,,not_reached,,dropped,quote_fx_acceptance,user_abandon,Rate/fee looked unclear or too high,34.0,2026-W27,2,True,OUT-00491-A2
OUT-00492,outbound,India-Mauritius,BHIM,P2P-Linkage,Android,2026-05-09,10000.0,success,5.7,success,8.4,success,,success,,success,,converted,,,,120.1,2026-W19,2,True,OUT-00492-A2
OUT-00496,outbound,India-France,GPay,P2P-Linkage,iOS,2026-07-21,25000.0,success,29.5,success,9.1,success,25.0,success,,success,,converted,,,,159.6,2026-W30,2,True,OUT-00496-A2
