trip_id,user_id,direction,corridor_pair,purpose,start_date,end_date,party_size,budget_inr,is_first_trip_to_corridor
TRIP_61d0d9f38e,U_155b33c8f2,OUT,IN_AE,MEDICAL,2025-02-10,2025-02-23,1,14316.0,False
TRIP_c63ff57a4d,U_89a5b3ad34,OUT,IN_QA,LEISURE,2025-03-13,2025-03-17,3,10372.0,True
TRIP_dd058994df,U_e49c40746d,OUT,IN_AE,LEISURE,2025-09-02,2025-09-14,2,79174.0,True
TRIP_289ec729bd,U_3111506fe4,OUT,IN_MU,EDUCATION,2026-06-25,2026-07-07,1,5980.0,True
TRIP_821d8cfb1f,U_b188c1ac1b,OUT,IN_SG,PILGRIMAGE,2025-04-05,2025-04-10,3,4353.0,True
TRIP_dc4e65e822,U_b188c1ac1b,OUT,OTHER_R2,LEISURE,2025-08-08,2025-08-12,3,23679.0,True
TRIP_7b69b45f4f,U_b188c1ac1b,OUT,IN_NP,EDUCATION,2026-06-24,2026-06-27,3,20204.0,True
TRIP_6fd37af02a,U_d12688109d,OUT,IN_AE,LEISURE,2025-07-21,2025-07-24,4,19278.0,True
TRIP_1dbba6dce6,U_ef4228f8b2,OUT,IN_AE,EDUCATION,2026-04-28,2026-05-10,1,30911.0,True
TRIP_0dcd3f42d5,U_791fab228f,OUT,IN_MU,LEISURE,2026-04-20,2026-04-25,3,56384.0,True
TRIP_c4c67323da,U_a127108201,OUT,IN_AE,LEISURE,2025-11-12,2025-11-23,4,39558.0,True
TRIP_03a149c41c,U_a127108201,OUT,IN_QA,LEISURE,2025-12-18,2025-12-21,4,10864.0,True
TRIP_977dbaea42,U_011152228b,OUT,IN_AE,MEDICAL,2025-01-08,2025-01-16,2,30624.0,True
TRIP_cf98865640,U_011152228b,OUT,IN_NP,EDUCATION,2025-07-14,2025-07-23,3,13637.0,True
TRIP_26df6a57ac,U_c85a6ff6c9,OUT,IN_NP,VFR,2025-04-24,2025-04-29,1,4864.0,True
TRIP_9f68f04e97,U_c85a6ff6c9,OUT,IN_AE,LEISURE,2024-09-23,2024-10-07,2,4759.0,True
TRIP_170a9be2dd,U_c85a6ff6c9,OUT,OTHER_R2,LEISURE,2024-09-12,2024-09-15,2,7246.0,True
TRIP_aa62105659,U_b31ea3ea82,OUT,IN_NP,EDUCATION,2025-03-28,2025-04-05,4,4154.0,True
TRIP_89bde62f1a,U_7072276cff,OUT,OTHER_R2,TRANSIT,2025-08-09,2025-08-17,4,7629.0,True
TRIP_347584011c,U_7072276cff,OUT,IN_SG,LEISURE,2026-06-23,2026-07-01,4,19938.0,True
TRIP_3f1650b010,U_7072276cff,OUT,IN_NP,VFR,2026-01-31,2026-02-09,3,37269.0,True
TRIP_25211b8e37,U_7072276cff,OUT,IN_NP,BUSINESS,2024-10-07,2024-10-17,3,16334.0,False
TRIP_5c1713ce0f,U_774a7dcdb3,OUT,IN_BT,EVENT,2025-01-04,2025-01-13,3,30992.0,True
TRIP_4dd4fa4d0e,U_4ee960c007,OUT,IN_SG,LEISURE,2024-10-06,2024-10-17,4,20776.0,True
TRIP_88a9706cf4,U_4ee960c007,OUT,IN_BT,VFR,2026-03-09,2026-03-22,2,60303.0,True
TRIP_b9bdb34570,U_dbde34c871,OUT,IN_AE,EDUCATION,2025-12-26,2025-12-31,1,29580.0,True
TRIP_79b2f2dd0f,U_dbde34c871,OUT,OTHER_R2,EDUCATION,2024-12-15,2024-12-26,1,12139.0,True
TRIP_ad85ba5eff,U_2955640601,OUT,IN_QA,LEISURE,2025-05-03,2025-05-16,1,5482.0,True
TRIP_84b397a99d,U_25a232185e,OUT,IN_AE,LEISURE,2024-12-26,2025-01-08,2,4508.0,True
TRIP_0c2b1f7091,U_25a232185e,OUT,IN_AE,LEISURE,2024-08-25,2024-08-28,3,8434.0,True
TRIP_aa20664015,U_5e656bf270,OUT,IN_BT,LEISURE,2024-09-07,2024-09-11,1,6891.0,True
TRIP_a56be2553a,U_b7f501d5c6,OUT,IN_FR,EDUCATION,2026-01-03,2026-01-08,3,18204.0,True
TRIP_b099e85bc6,U_b7f501d5c6,OUT,IN_AE,VFR,2026-03-29,2026-04-09,3,12812.0,True
TRIP_37ffd9d1b9,U_13bc840067,OUT,IN_LK,MEDICAL,2025-05-13,2025-05-18,2,41823.0,True
TRIP_b284dd3bff,U_13bc840067,OUT,IN_SG,EDUCATION,2025-10-31,2025-11-04,1,5874.0,True
TRIP_065ec9c644,U_13bc840067,OUT,IN_BT,LEISURE,2024-11-08,2024-11-12,1,33136.0,True
TRIP_1619dd24ef,U_13bc840067,OUT,OTHER_R2,VFR,2025-10-13,2025-10-17,2,27041.0,True
TRIP_3fe9ec75ff,U_f20751ed84,OUT,IN_NP,MEDICAL,2025-11-17,2025-11-28,2,5327.0,True
TRIP_6a63d8053c,U_f20751ed84,OUT,IN_AE,LEISURE,2026-01-10,2026-01-23,3,10320.0,True
TRIP_8c36a0b58c,U_f20751ed84,OUT,OTHER_R2,LEISURE,2026-01-07,2026-01-16,4,38697.0,True
TRIP_69148dd07c,U_f431b4b375,OUT,OTHER_R2,LEISURE,2024-08-31,2024-09-10,1,107064.0,True
TRIP_483cfafa0a,U_f431b4b375,OUT,IN_SG,VFR,2026-06-26,2026-07-09,4,10769.0,True
TRIP_654c888166,U_c6a449ee0c,OUT,IN_AE,BUSINESS,2025-11-29,2025-12-09,1,10897.0,True
TRIP_72158e949c,U_1fe57e8e4e,OUT,IN_LK,VFR,2026-06-06,2026-06-11,4,18321.0,True
TRIP_28589196e8,U_cfd3bae9db,OUT,IN_QA,VFR,2025-05-24,2025-06-01,4,11187.0,True
TRIP_2b2c19e7dc,U_cfd3bae9db,OUT,IN_AE,BUSINESS,2026-06-18,2026-06-20,3,10708.0,True
TRIP_8ba408a8bc,U_cf56144378,OUT,IN_MU,EDUCATION,2025-09-03,2025-09-08,2,4466.0,True
TRIP_49c9531601,U_cf56144378,OUT,IN_QA,EDUCATION,2025-04-06,2025-04-09,4,3718.0,True
TRIP_e6d172d351,U_ee64f4275f,OUT,IN_NP,LEISURE,2025-09-26,2025-10-08,4,62115.0,True
TRIP_7977d4f5aa,U_225434e49f,OUT,IN_AE,BUSINESS,2025-02-22,2025-03-07,3,12658.0,True
TRIP_ef93f52026,U_225434e49f,OUT,IN_SG,BUSINESS,2025-02-15,2025-02-24,2,8896.0,True
TRIP_f4948e1176,U_225434e49f,OUT,IN_AE,PILGRIMAGE,2025-04-24,2025-04-27,4,15789.0,True
TRIP_2de39dfd72,U_225434e49f,OUT,IN_AE,VFR,2026-01-03,2026-01-13,2,50783.0,True
TRIP_163d223672,U_225434e49f,OUT,OTHER_R2,VFR,2026-02-09,2026-02-16,4,19168.0,True
TRIP_ffb38f0f12,U_b25fe9a914,OUT,IN_AE,LEISURE,2026-05-01,2026-05-09,4,36363.0,True
TRIP_bc93eb3930,U_b25fe9a914,OUT,IN_KH,LEISURE,2024-12-29,2025-01-11,3,15775.0,True
TRIP_ff60e24154,U_b25fe9a914,OUT,IN_FR,PILGRIMAGE,2025-12-17,2025-12-31,1,13360.0,True
TRIP_5b3d444216,U_b25fe9a914,OUT,IN_QA,TRANSIT,2026-05-13,2026-05-16,2,33778.0,True
TRIP_305363514f,U_b25fe9a914,OUT,IN_SG,VFR,2024-08-16,2024-08-19,2,155771.0,True
TRIP_3c86986f79,U_b25fe9a914,OUT,IN_QA,LEISURE,2024-09-19,2024-10-01,2,29844.0,False
TRIP_0cd9aa52ee,U_37ceccf988,OUT,IN_AE,VFR,2025-09-07,2025-09-12,3,5711.0,True
TRIP_9a516ec22a,U_76d761d487,OUT,IN_NP,VFR,2024-09-23,2024-09-25,1,33208.0,True
TRIP_08cc28e95a,U_d7aec47e05,OUT,IN_AE,LEISURE,2026-07-06,2026-07-14,2,4248.0,True
TRIP_821ab69e50,U_d7aec47e05,OUT,IN_AE,VFR,2025-01-12,2025-01-22,3,15325.0,True
TRIP_d21d9fda50,U_739696548b,OUT,OTHER_R2,BUSINESS,2025-06-07,2025-06-09,3,14213.0,True
TRIP_67e41c56b6,U_5cafbde047,OUT,IN_LK,BUSINESS,2025-05-27,2025-06-10,4,5530.0,True
TRIP_f303d3c074,U_b337dec21f,OUT,IN_AE,BUSINESS,2024-09-28,2024-10-03,1,15929.0,True
TRIP_5b2a4fa651,U_92037a431f,OUT,IN_AE,LEISURE,2025-07-06,2025-07-20,4,17636.0,True
TRIP_67bca163b2,U_92037a431f,OUT,IN_AE,TRANSIT,2024-11-29,2024-12-12,3,22877.0,True
TRIP_f8241d7ead,U_6c4cceb327,OUT,IN_AE,LEISURE,2025-08-30,2025-09-04,1,5448.0,True
TRIP_1d5346086c,U_dade6da5bd,OUT,IN_AE,LEISURE,2025-01-18,2025-01-27,4,5591.0,True
TRIP_ac625b7f27,U_a20b6a12c8,OUT,IN_AE,LEISURE,2025-02-25,2025-03-07,4,11003.0,True
TRIP_ddc93cd3ec,U_a20b6a12c8,OUT,IN_NP,BUSINESS,2025-06-17,2025-06-20,1,10081.0,True
TRIP_66a564839f,U_a20b6a12c8,OUT,OTHER_R2,VFR,2024-11-08,2024-11-21,2,38643.0,True
TRIP_f7dbde1339,U_a20b6a12c8,OUT,IN_AE,BUSINESS,2025-04-09,2025-04-16,2,22351.0,False
TRIP_818fcb8ef8,U_c2021f7f68,OUT,IN_AE,LEISURE,2025-04-22,2025-04-29,3,10015.0,True
TRIP_1d5be53cf3,U_c2021f7f68,OUT,IN_AE,BUSINESS,2025-06-13,2025-06-27,3,7398.0,False
TRIP_d5b7a3768e,U_c2021f7f68,OUT,IN_AE,LEISURE,2025-07-30,2025-08-12,3,4705.0,False
TRIP_d45296af0b,U_c2021f7f68,OUT,IN_AE,LEISURE,2026-06-22,2026-06-29,4,79385.0,False
TRIP_9fa39620b6,U_10a0d59bb7,OUT,IN_LK,VFR,2026-01-28,2026-02-06,2,23279.0,True
TRIP_96945e3ea1,U_1013a8eb75,OUT,IN_SG,LEISURE,2025-08-31,2025-09-10,2,21240.0,True
TRIP_08eadb2268,U_1013a8eb75,OUT,OTHER_R2,LEISURE,2026-03-15,2026-03-21,4,19231.0,True
TRIP_61d60c3462,U_b8ccae6361,OUT,IN_AE,MEDICAL,2024-12-03,2024-12-17,4,3690.0,True
TRIP_a985e7668a,U_b8ccae6361,OUT,OTHER_R2,MEDICAL,2024-11-14,2024-11-19,1,10566.0,True
TRIP_68c45f6e1b,U_225238ec2c,OUT,OTHER_R2,LEISURE,2024-10-01,2024-10-09,1,9265.0,True
TRIP_6fb7b2188a,U_4a4fd33878,OUT,IN_AE,BUSINESS,2025-03-01,2025-03-06,2,8989.0,True
TRIP_2ff3b3c237,U_c8fc28d982,OUT,IN_FR,BUSINESS,2026-02-07,2026-02-12,2,14806.0,True
TRIP_8cecdaa0b0,U_ee356f1e6f,OUT,IN_AE,BUSINESS,2025-09-20,2025-09-29,4,7373.0,True
TRIP_1dc895025d,U_ee356f1e6f,OUT,IN_AE,VFR,2026-03-18,2026-03-21,1,26648.0,False
TRIP_60a4fb528f,U_c3d951d599,OUT,IN_AE,LEISURE,2024-09-14,2024-09-24,4,15785.0,True
TRIP_981bd6532c,U_28d057d077,OUT,OTHER_R2,LEISURE,2025-08-16,2025-08-27,1,34500.0,True
TRIP_f50dfcdce7,U_28d057d077,OUT,IN_AE,LEISURE,2025-01-04,2025-01-06,1,80800.0,True
TRIP_b3355c56d8,U_28d057d077,OUT,IN_NP,EVENT,2025-01-31,2025-02-03,4,44921.0,True
TRIP_9904d477c5,U_28d057d077,OUT,IN_BT,EVENT,2025-08-01,2025-08-06,2,20137.0,True
TRIP_ddf21e852f,U_8d07039f21,OUT,IN_NP,LEISURE,2025-03-18,2025-04-01,3,2273.0,True
TRIP_f04c11d5fb,U_15498bb097,OUT,IN_AE,LEISURE,2024-09-20,2024-09-23,3,16509.0,True
TRIP_4ca370a004,U_15498bb097,OUT,IN_AE,LEISURE,2026-07-08,2026-07-16,4,29137.0,False
TRIP_480538c5df,U_15498bb097,OUT,IN_AE,VFR,2025-06-14,2025-06-18,3,11274.0,False
TRIP_11e9ba886f,U_c34ca14e21,OUT,IN_AE,VFR,2025-08-22,2025-08-25,3,37904.0,True
TRIP_5c90cf8c2d,U_78ddc62978,OUT,OTHER_R2,LEISURE,2026-05-01,2026-05-13,4,14009.0,True
TRIP_af2cdc7208,U_78ddc62978,OUT,IN_QA,PILGRIMAGE,2024-11-07,2024-11-16,2,17027.0,True
TRIP_996ba47a2b,U_ad3dd9f267,OUT,IN_LK,LEISURE,2024-12-28,2025-01-06,4,15284.0,True
TRIP_f6dd983a44,U_ad3dd9f267,OUT,IN_AE,LEISURE,2025-04-17,2025-04-27,1,27741.0,True
TRIP_db4dc2045b,U_52dc9561ca,OUT,IN_AE,EDUCATION,2024-11-28,2024-12-01,1,15978.0,True
TRIP_e62ffe3583,U_52dc9561ca,OUT,IN_SG,LEISURE,2026-01-21,2026-02-02,3,5429.0,True
TRIP_d1541a0ea1,U_4d49795550,OUT,IN_QA,VFR,2026-05-17,2026-05-28,3,23050.0,True
TRIP_f69a4ce425,U_4025260e3c,OUT,OTHER_R2,LEISURE,2025-04-29,2025-05-03,1,14562.0,True
TRIP_4f3ff9df72,U_2bfe7343c5,OUT,IN_AE,LEISURE,2025-11-05,2025-11-12,3,22325.0,True
TRIP_f79e866b9b,U_2bfe7343c5,OUT,IN_AE,LEISURE,2024-08-22,2024-09-04,2,17278.0,False
TRIP_4941b0daf6,U_2bfe7343c5,OUT,IN_AE,VFR,2025-02-18,2025-03-03,3,16694.0,False
TRIP_1c6f54b342,U_396eca8546,OUT,IN_NP,VFR,2024-10-26,2024-11-01,4,50259.0,True
TRIP_1e78ef6889,U_396eca8546,OUT,IN_AE,LEISURE,2025-04-10,2025-04-19,2,10918.0,True
TRIP_c70732932e,U_f76e7eb2b1,OUT,IN_SG,EDUCATION,2025-07-11,2025-07-22,4,12875.0,True
TRIP_6492202963,U_b7a11e8307,OUT,IN_AE,EDUCATION,2026-06-03,2026-06-16,4,28492.0,True
TRIP_0807c0dd28,U_b7a11e8307,OUT,IN_QA,EDUCATION,2025-06-08,2025-06-10,3,11404.0,True
TRIP_d06b04d87e,U_0197b69a8e,OUT,IN_AE,BUSINESS,2025-07-13,2025-07-21,2,24499.0,True
TRIP_6e4dd892fa,U_0197b69a8e,OUT,OTHER_R2,EDUCATION,2026-07-09,2026-07-14,1,22385.0,True
TRIP_afe2b34f17,U_2d9e70ac7f,OUT,IN_SG,MEDICAL,2025-06-22,2025-07-05,2,9848.0,True
TRIP_0fc4953c92,U_06db3285a6,OUT,IN_NP,EDUCATION,2026-01-12,2026-01-20,2,13604.0,True
TRIP_348f447189,U_06db3285a6,OUT,IN_BT,LEISURE,2025-07-17,2025-07-26,4,29780.0,True
TRIP_4160bc411b,U_3c6fc1ee73,OUT,IN_SG,LEISURE,2025-08-02,2025-08-13,4,48388.0,True
TRIP_718f35297c,U_7ba138cd18,OUT,IN_QA,LEISURE,2025-08-03,2025-08-12,1,12123.0,True
TRIP_89278c2617,U_7ba138cd18,OUT,IN_NP,LEISURE,2026-02-27,2026-03-13,1,12639.0,True
TRIP_2b4d2cf61e,U_14f746ec31,OUT,IN_AE,LEISURE,2026-03-01,2026-03-08,3,37731.0,True
TRIP_38cc3e40c6,U_14f746ec31,OUT,IN_AE,VFR,2025-08-26,2025-09-02,4,8114.0,True
TRIP_a0889cc8c3,U_14f746ec31,OUT,IN_QA,TRANSIT,2025-11-13,2025-11-21,2,7162.0,True
TRIP_15e5c9b9f6,U_bf70ed54ec,OUT,IN_MU,LEISURE,2025-03-04,2025-03-12,3,3889.0,True
TRIP_93e3cca2d9,U_f94043ba4b,OUT,IN_LK,LEISURE,2025-12-05,2025-12-13,4,31565.0,True
TRIP_e22f921ce4,U_f94043ba4b,OUT,IN_SG,TRANSIT,2026-07-04,2026-07-06,2,17641.0,True
TRIP_918e3d63b3,U_f94043ba4b,OUT,IN_LK,LEISURE,2025-05-10,2025-05-21,3,44171.0,True
TRIP_9c794c8051,U_f94043ba4b,OUT,IN_BT,PILGRIMAGE,2025-06-14,2025-06-28,1,14005.0,True
TRIP_abc93dcd1a,U_ef018f2804,OUT,IN_AE,VFR,2025-05-29,2025-06-03,4,16009.0,True
TRIP_22fdc3c94f,U_5032c19f4d,OUT,IN_AE,LEISURE,2026-02-04,2026-02-12,4,32973.0,True
TRIP_c17111182c,U_5032c19f4d,OUT,IN_SG,VFR,2026-07-03,2026-07-07,3,25900.0,True
TRIP_070213ff54,U_ac8aa0e8d3,OUT,IN_AE,EDUCATION,2024-11-19,2024-12-03,4,88443.0,True
TRIP_cb2b35103c,U_e84bd8e3e2,OUT,IN_AE,LEISURE,2025-03-23,2025-03-30,4,9130.0,True
TRIP_a3c39946ec,U_899330fe36,OUT,IN_AE,LEISURE,2026-03-24,2026-04-01,4,7528.0,True
TRIP_84918c1457,U_899330fe36,OUT,IN_SG,PILGRIMAGE,2025-07-30,2025-08-02,3,18579.0,True
TRIP_3621ce7c21,U_77aa9cc5bd,OUT,IN_LK,MEDICAL,2025-08-18,2025-08-30,1,21695.0,True
TRIP_ea13f3a388,U_8907a342db,OUT,IN_AE,LEISURE,2025-06-09,2025-06-21,3,18671.0,True
TRIP_c1a7374700,U_070570cc86,OUT,IN_SG,EDUCATION,2024-10-06,2024-10-18,3,6475.0,True
TRIP_a9586dacb5,U_dd8ffef97f,OUT,OTHER_R2,BUSINESS,2026-07-09,2026-07-19,2,21990.0,True
TRIP_de853ab16d,U_dd8ffef97f,OUT,IN_AE,VFR,2025-11-10,2025-11-24,3,21795.0,True
TRIP_dd01ceac58,U_7f9400870b,OUT,IN_AE,LEISURE,2026-06-15,2026-06-28,1,14554.0,True
TRIP_4e3d97524a,U_7f9400870b,OUT,IN_AE,EDUCATION,2024-09-13,2024-09-17,4,6174.0,True
TRIP_39d73c933f,U_7f9400870b,OUT,IN_NP,TRANSIT,2026-02-16,2026-02-26,1,11944.0,True
TRIP_1516247f6a,U_a6d225ed89,OUT,OTHER_R2,BUSINESS,2024-09-15,2024-09-22,2,16708.0,True
TRIP_fc5420ac23,U_4c7d7c0725,OUT,IN_BT,PILGRIMAGE,2025-11-04,2025-11-16,3,39859.0,True
TRIP_1441291ab9,U_4c7d7c0725,OUT,IN_AE,TRANSIT,2026-02-12,2026-02-18,3,21466.0,True
TRIP_9262644fbb,U_4c7d7c0725,OUT,IN_QA,LEISURE,2025-12-10,2025-12-19,1,20009.0,True
TRIP_c8377ec499,U_bad1a87ccb,OUT,IN_NP,EVENT,2025-09-17,2025-10-01,4,15515.0,True
TRIP_69fd010f7d,U_5d97e662f6,OUT,IN_KH,LEISURE,2025-05-20,2025-06-01,2,73257.0,True
TRIP_39231e2899,U_5d97e662f6,OUT,IN_AE,EVENT,2025-09-24,2025-10-04,4,22897.0,True
TRIP_0f8e0ff0bf,U_5d42be735c,OUT,OTHER_R2,LEISURE,2026-05-03,2026-05-12,4,26867.0,True
TRIP_55bc0392a3,U_5d42be735c,OUT,IN_AE,BUSINESS,2025-03-20,2025-03-26,4,19206.0,True
TRIP_e068be7337,U_5d42be735c,OUT,OTHER_R2,VFR,2025-01-24,2025-02-07,4,12707.0,False
TRIP_38cc96a791,U_5d42be735c,OUT,OTHER_R2,EVENT,2026-01-14,2026-01-18,3,10849.0,False
TRIP_4b62f40f0f,U_5db7cd31a7,OUT,IN_AE,LEISURE,2024-10-26,2024-11-07,4,10315.0,True
TRIP_eeb9eda43a,U_5db7cd31a7,OUT,IN_LK,LEISURE,2025-08-27,2025-08-31,4,9302.0,True
TRIP_2ec6e4a4a0,U_ff4614f196,OUT,IN_SG,EVENT,2025-10-16,2025-10-24,2,22108.0,True
TRIP_4e43baf264,U_ff4614f196,OUT,OTHER_R2,LEISURE,2026-06-17,2026-06-23,2,20910.0,True
TRIP_4aa1a35ae5,U_8ee7fce5a3,OUT,IN_FR,VFR,2026-04-24,2026-04-28,3,7359.0,True
TRIP_4825ab05c0,U_8ee7fce5a3,OUT,IN_AE,LEISURE,2024-10-28,2024-11-06,3,3231.0,True
TRIP_8754ab1b51,U_8ee7fce5a3,OUT,IN_AE,LEISURE,2026-06-15,2026-06-22,3,34959.0,True
TRIP_af98cbeb03,U_e8ac3f2c1b,OUT,IN_AE,LEISURE,2024-08-15,2024-08-28,3,9462.0,True
TRIP_2fbafc0ff8,U_e8ac3f2c1b,OUT,IN_NP,MEDICAL,2024-09-30,2024-10-03,4,8275.0,True
TRIP_40f20082b1,U_3958d096d8,OUT,IN_AE,PILGRIMAGE,2025-09-08,2025-09-19,2,42719.0,True
TRIP_39571c981f,U_3958d096d8,OUT,OTHER_R2,BUSINESS,2024-09-16,2024-09-22,4,8661.0,True
TRIP_088301e13e,U_6fec6dde08,OUT,IN_FR,LEISURE,2025-01-29,2025-02-01,2,26244.0,True
TRIP_72b89888e8,U_6fec6dde08,OUT,IN_AE,MEDICAL,2025-09-01,2025-09-09,1,55601.0,True
TRIP_46c81aab5d,U_f76f69f275,OUT,OTHER_R2,EDUCATION,2025-04-30,2025-05-05,3,17584.0,True
TRIP_7a6660c9b9,U_f76f69f275,OUT,OTHER_R2,LEISURE,2025-09-29,2025-10-13,3,38322.0,False
TRIP_19b21124c8,U_f94bcc4dd1,OUT,IN_QA,LEISURE,2025-08-19,2025-08-24,3,11146.0,True
TRIP_b60991324e,U_f94bcc4dd1,OUT,IN_NP,EVENT,2024-12-19,2024-12-30,2,21817.0,True
TRIP_a713a5c2a5,U_8924babf36,OUT,IN_AE,LEISURE,2025-04-17,2025-04-24,3,9492.0,True
TRIP_bdadaaa39d,U_8924babf36,OUT,IN_AE,PILGRIMAGE,2025-03-01,2025-03-12,4,5044.0,False
TRIP_f707d9de87,U_49acd80dc7,OUT,IN_QA,EVENT,2025-04-23,2025-04-28,4,2182.0,True
TRIP_10d1e584a9,U_49acd80dc7,OUT,IN_NP,LEISURE,2024-09-08,2024-09-20,3,38712.0,True
TRIP_1f79f771d5,U_49acd80dc7,OUT,OTHER_R2,EDUCATION,2024-12-19,2024-12-21,4,23044.0,True
TRIP_2b0af63e7d,U_7674c37968,OUT,IN_BT,LEISURE,2025-08-08,2025-08-15,1,8296.0,True
TRIP_270d07c992,U_7674c37968,OUT,OTHER_R2,LEISURE,2026-02-15,2026-02-21,2,14321.0,True
TRIP_01b64134bf,U_af4b5b7324,OUT,IN_LK,VFR,2025-04-05,2025-04-16,3,7940.0,True
TRIP_9cca2538c6,U_af4b5b7324,OUT,OTHER_R2,EDUCATION,2025-07-14,2025-07-24,2,12045.0,True
TRIP_5b8e65ba02,U_c172fd0c30,OUT,IN_AE,PILGRIMAGE,2026-01-17,2026-01-29,3,27827.0,True
TRIP_228407f36d,U_e0f947f69d,OUT,IN_BT,LEISURE,2025-09-22,2025-09-24,4,6921.0,True
TRIP_002657dcfa,U_444891dc82,OUT,IN_AE,VFR,2026-02-20,2026-02-28,1,24496.0,True
TRIP_1dd7d7f604,U_7819cb0601,OUT,IN_BT,VFR,2025-03-29,2025-04-07,4,3812.0,True
TRIP_29a851f19c,U_f0cfc146d1,OUT,IN_MU,EVENT,2026-04-18,2026-05-02,3,5619.0,True
TRIP_80bf97bbc4,U_f0cfc146d1,OUT,IN_AE,BUSINESS,2024-09-01,2024-09-05,2,11168.0,True
TRIP_a1034d0cbb,U_98e055b812,OUT,IN_FR,EDUCATION,2026-06-28,2026-06-30,2,9890.0,True
TRIP_c18de48033,U_49b9b9b9b0,OUT,OTHER_R2,LEISURE,2025-02-03,2025-02-08,2,18282.0,True
TRIP_d084fe4780,U_49b9b9b9b0,OUT,IN_QA,LEISURE,2024-11-11,2024-11-13,3,19320.0,True
TRIP_38c3976ced,U_0f9ae87335,OUT,IN_BT,LEISURE,2024-10-11,2024-10-20,3,87883.0,True
TRIP_ab64c541ae,U_249b7ee90c,OUT,IN_AE,TRANSIT,2024-09-06,2024-09-16,4,9227.0,True
TRIP_45818ff398,U_249b7ee90c,OUT,IN_SG,EVENT,2025-03-19,2025-03-28,1,7602.0,True
TRIP_ff1c27451a,U_8172a2e017,OUT,OTHER_R2,LEISURE,2024-09-17,2024-09-24,3,13150.0,True
TRIP_eb56d76147,U_2cadfa6b1b,OUT,IN_SG,LEISURE,2025-06-11,2025-06-14,3,12297.0,True
TRIP_7f9e47362d,U_2cadfa6b1b,OUT,IN_MU,VFR,2026-01-23,2026-01-29,2,6541.0,True
TRIP_f646297188,U_2cadfa6b1b,OUT,IN_QA,EDUCATION,2025-05-01,2025-05-05,3,14748.0,True
TRIP_ae6eb8b55b,U_2cadfa6b1b,OUT,IN_AE,LEISURE,2025-07-29,2025-08-08,4,11498.0,True
TRIP_c29e704f0e,U_0bf77ba4aa,OUT,IN_FR,BUSINESS,2026-03-28,2026-04-05,1,7705.0,True
TRIP_1fa04fcfec,U_0bf77ba4aa,OUT,IN_QA,LEISURE,2026-03-29,2026-04-09,2,5336.0,True
TRIP_8c42bcbbae,U_43525af82f,OUT,IN_AE,MEDICAL,2025-08-16,2025-08-23,3,10824.0,True
TRIP_cc223b060a,U_43525af82f,OUT,OTHER_R2,LEISURE,2025-07-20,2025-07-28,1,22763.0,True
TRIP_644f50340e,U_ecd0d9ea58,OUT,IN_SG,BUSINESS,2026-05-26,2026-05-28,2,7790.0,True
TRIP_f02da50648,U_ecd0d9ea58,OUT,IN_QA,TRANSIT,2026-05-08,2026-05-16,4,15998.0,True
TRIP_fc9361a7d6,U_59fb2dde2e,OUT,IN_QA,VFR,2026-02-16,2026-02-19,4,20175.0,True
TRIP_8cf2b667e7,U_59fb2dde2e,OUT,IN_AE,LEISURE,2024-09-04,2024-09-15,2,9774.0,True
TRIP_c7f5f1cb70,U_dc8543ec8b,OUT,IN_NP,BUSINESS,2026-05-21,2026-05-23,4,14358.0,True
TRIP_780c2de86d,U_6d5c18da2e,OUT,IN_AE,PILGRIMAGE,2024-11-12,2024-11-16,4,6127.0,True
TRIP_33e741d803,U_6d5c18da2e,OUT,IN_QA,BUSINESS,2026-06-20,2026-06-28,3,4438.0,True
TRIP_25f68da596,U_bace6d0ead,OUT,IN_SG,BUSINESS,2025-04-28,2025-05-02,3,6425.0,True
TRIP_42311e547d,U_bace6d0ead,OUT,IN_AE,BUSINESS,2026-06-25,2026-06-27,2,39782.0,True
TRIP_8f32e0c405,U_bace6d0ead,OUT,IN_MU,VFR,2024-12-15,2024-12-19,1,64984.0,True
TRIP_58af2be3e1,U_bace6d0ead,OUT,IN_NP,LEISURE,2025-04-30,2025-05-03,3,33551.0,True
TRIP_2f95be3d70,U_4aa574deb6,OUT,IN_LK,PILGRIMAGE,2026-06-25,2026-07-05,1,19445.0,True
TRIP_7bbc34a2b2,U_4aa574deb6,OUT,IN_MU,LEISURE,2025-07-16,2025-07-25,2,31895.0,True
TRIP_648de8261f,U_be766593fc,OUT,IN_SG,LEISURE,2024-09-06,2024-09-10,3,8704.0,True
TRIP_eb8e6226a4,U_dcaeaaacf9,OUT,IN_SG,BUSINESS,2024-10-23,2024-11-02,3,11898.0,True
TRIP_3121668e6c,U_610a458c97,OUT,IN_AE,LEISURE,2025-10-17,2025-10-24,2,5574.0,True
TRIP_46e8e9885f,U_610a458c97,OUT,IN_NP,TRANSIT,2026-04-30,2026-05-14,2,5042.0,True
TRIP_e5b9105dcd,U_610a458c97,OUT,IN_AE,LEISURE,2025-12-12,2025-12-19,1,23205.0,False
TRIP_cb56c1d368,U_610a458c97,OUT,IN_AE,BUSINESS,2024-09-19,2024-09-29,1,122927.0,False
TRIP_57f26228ad,U_aecfdf28bd,OUT,IN_AE,EDUCATION,2026-01-19,2026-01-27,3,19276.0,True
